dataset,graph_id,method,changed,node_count,edge_count,edge_count_delta,edge_jaccard,node_type_change_rate,edge_type_change_rate,schema_valid,duplicate_edge_fraction,self_loop_fraction
ADFA-LD,4271,edge_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2718,edge_perturbation,1,210,597,0,0.8425925925925926,0.0,0.0,1,0.0,0.0016750418581068516
ADFA-LD,2718,edge_addition,1,210,597,60,0.9156441717791411,0.0,0.0,1,0.007610350076103556,0.0015220700297504663
ADFA-LD,2718,node_type_swap,0,210,597,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2718,edge_type_swap,0,210,597,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5531,edge_perturbation,1,600,1793,0,0.8212290502793296,0.0,0.0,1,0.0,0.0
ADFA-LD,5531,edge_addition,1,600,1793,179,0.9092292089249493,0.0,0.0,1,0.0,0.0
ADFA-LD,5531,node_type_swap,0,600,1793,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5531,edge_type_swap,0,600,1793,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2144,edge_perturbation,1,343,1001,0,0.8266423357664233,0.0,0.0,1,0.0,0.0009990009712055326
ADFA-LD,2144,edge_addition,1,343,1001,100,0.9124886052871468,0.0,0.0,1,0.0036330608537693543,0.001816530479118228
ADFA-LD,2144,node_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2144,edge_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,710,edge_perturbation,1,765,2261,0,0.8278092158447857,0.0,0.0,1,0.0,0.0004422821803018451
ADFA-LD,710,edge_addition,1,765,2261,226,0.9102254428341385,0.0,0.0,1,0.0012062726176115257,0.0008041817345656455
ADFA-LD,710,node_type_swap,0,765,2261,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,710,edge_type_swap,0,765,2261,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,276,edge_perturbation,1,105,287,0,0.8516129032258064,0.0,0.0,1,0.0,0.010452961549162865
ADFA-LD,276,edge_addition,1,105,287,29,0.9140127388535032,0.0,0.0,1,0.006329113924050667,0.006329114083200693
ADFA-LD,276,node_type_swap,0,105,287,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,276,edge_type_swap,1,105,287,0,0.9442508710801394,0.0,0.05574912950396538,1,0.05574912891986061,0.0
ADFA-LD,1992,edge_perturbation,1,737,2162,0,0.8244725738396624,0.0,0.0,1,0.0,0.002775208093225956
ADFA-LD,1992,edge_addition,1,737,2162,216,0.9114671163575042,0.0,0.0,1,0.002523128679562614,0.002102607162669301
ADFA-LD,1992,node_type_swap,0,737,2162,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1992,edge_type_swap,0,737,2162,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5721,edge_perturbation,1,380,1118,0,0.826797385620915,0.0,0.0,1,0.0,0.001788908732123673
ADFA-LD,5721,edge_addition,1,380,1118,112,0.9089430894308943,0.0,0.0,1,0.0,0.00081300811143592
ADFA-LD,5721,node_type_swap,0,380,1118,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5721,edge_type_swap,0,380,1118,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1356,edge_perturbation,1,141,420,0,0.8221258134490239,0.0,0.0,1,0.0,0.0
ADFA-LD,1356,edge_addition,1,141,420,42,0.9090909090909091,0.0,0.0,1,0.0,0.0
ADFA-LD,1356,node_type_swap,0,141,420,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1356,edge_type_swap,1,141,420,0,0.9428571428571428,0.0,0.06666667014360428,1,0.05714285714285716,0.0
ADFA-LD,4058,edge_perturbation,1,736,2159,0,0.8304366256888512,0.0,0.0,1,0.0,0.0013895322335883975
ADFA-LD,4058,edge_addition,1,736,2159,216,0.9105862505272038,0.0,0.0,1,0.0016842105263158436,0.001263157930225134
ADFA-LD,4058,node_type_swap,0,736,2159,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4058,edge_type_swap,0,736,2159,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5580,edge_perturbation,1,749,2242,0,0.8190669371196755,0.0,0.0,1,0.0,0.0
ADFA-LD,5580,edge_addition,1,749,2242,224,0.9091646390916464,0.0,0.0,1,0.0,0.0
ADFA-LD,5580,node_type_swap,0,749,2242,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5580,edge_type_swap,0,749,2242,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2388,edge_perturbation,1,723,2120,0,0.8283742992669254,0.0,0.0,1,0.0,0.0014150943607091904
ADFA-LD,2388,edge_addition,1,723,2120,212,0.9126130004304779,0.0,0.0,1,0.0038593481989708245,0.0021440822165459394
ADFA-LD,2388,node_type_swap,0,723,2120,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2388,edge_type_swap,0,723,2120,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2320,edge_perturbation,1,211,619,0,0.8259587020648967,0.0,0.0,1,0.0,0.0
ADFA-LD,2320,edge_addition,1,211,619,62,0.908957415565345,0.0,0.0,1,0.0,0.0014684287598356605
ADFA-LD,2320,node_type_swap,0,211,619,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2320,edge_type_swap,0,211,619,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3666,edge_perturbation,1,681,2020,0,0.8214607754733995,0.0,0.0,1,0.0,0.0004950495203956962
ADFA-LD,3666,edge_addition,1,681,2020,202,0.9103199639477242,0.0,0.0,1,0.0013501350135013412,0.0013501349603757262
ADFA-LD,3666,node_type_swap,0,681,2020,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3666,edge_type_swap,0,681,2020,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4406,edge_perturbation,1,611,1818,0,0.8234704112337011,0.0,0.0,1,0.0,0.0
ADFA-LD,4406,edge_addition,1,611,1818,182,0.909,0.0,0.0,1,0.0,0.0020000000949949026
ADFA-LD,4406,node_type_swap,0,611,1818,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4406,edge_type_swap,0,611,1818,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5519,edge_perturbation,1,100,277,0,0.840531561461794,0.0,0.0,1,0.0,0.010830325074493885
ADFA-LD,5519,edge_addition,1,100,277,28,0.920265780730897,0.0,0.0,1,0.013114754098360604,0.0032786885276436806
ADFA-LD,5519,node_type_swap,0,100,277,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5519,edge_type_swap,0,100,277,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,50,edge_perturbation,1,110,304,0,0.8368580060422961,0.0,0.0,1,0.0,0.0
ADFA-LD,50,edge_addition,1,110,304,30,0.9156626506024096,0.0,0.0,1,0.005988023952095856,0.002994012087583542
ADFA-LD,50,node_type_swap,0,110,304,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,50,edge_type_swap,0,110,304,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,894,edge_perturbation,1,395,1175,0,0.8174787316318639,0.0,0.0,1,0.0,0.0008510638144798577
ADFA-LD,894,edge_addition,1,395,1175,118,0.9101471727343144,0.0,0.0,1,0.0015467904098994678,0.002320185536518693
ADFA-LD,894,node_type_swap,0,395,1175,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,894,edge_type_swap,0,395,1175,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2874,edge_perturbation,1,107,303,0,0.8532110091743119,0.0,0.0,1,0.0,0.0033003301359713078
ADFA-LD,2874,edge_addition,1,107,303,30,0.9154078549848943,0.0,0.0,1,0.006006006006005982,0.006006006151437759
ADFA-LD,2874,node_type_swap,0,107,303,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2874,edge_type_swap,0,107,303,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5138,edge_perturbation,1,165,472,0,0.8401559454191033,0.0,0.0,1,0.0,0.0021186440717428923
ADFA-LD,5138,edge_addition,1,165,472,47,0.916504854368932,0.0,0.0,1,0.0077071290944122905,0.005780346691608429
ADFA-LD,5138,node_type_swap,0,165,472,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5138,edge_type_swap,0,165,472,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,94,edge_perturbation,1,235,679,0,0.8376184032476319,0.0,0.0,1,0.0,0.002945508109405637
ADFA-LD,94,edge_addition,1,235,679,68,0.9114093959731544,0.0,0.0,1,0.0026773761713521083,0.006693440489470959
ADFA-LD,94,node_type_swap,0,235,679,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,94,edge_type_swap,0,235,679,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5848,edge_perturbation,1,115,341,0,0.8186666666666667,0.0,0.0,1,0.0,0.005865102633833885
ADFA-LD,5848,edge_addition,1,115,341,34,0.9117647058823529,0.0,0.0,1,0.002666666666666706,0.0
ADFA-LD,5848,node_type_swap,0,115,341,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5848,edge_type_swap,0,115,341,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4276,edge_perturbation,1,343,1001,0,0.8266423357664233,0.0,0.0,1,0.0,0.0
ADFA-LD,4276,edge_addition,1,343,1001,100,0.9124886052871468,0.0,0.0,1,0.0036330608537693543,0.00272479560226202
ADFA-LD,4276,node_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4276,edge_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3763,edge_perturbation,1,166,472,0,0.8365758754863813,0.0,0.0,1,0.0,0.010593220591545105
ADFA-LD,3763,edge_addition,1,166,472,47,0.9111969111969112,0.0,0.0,1,0.0019267822736031004,0.00770712923258543
ADFA-LD,3763,node_type_swap,0,166,472,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3763,edge_type_swap,0,166,472,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2779,edge_perturbation,1,146,430,0,0.8259023354564756,0.0,0.0,1,0.0,0.0
ADFA-LD,2779,edge_addition,1,146,430,43,0.9090909090909091,0.0,0.0,1,0.0,0.004228329751640558
ADFA-LD,2779,node_type_swap,0,146,430,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2779,edge_type_swap,0,146,430,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,881,edge_perturbation,1,670,2005,0,0.81859410430839,0.0,0.0,1,0.0,0.0
ADFA-LD,881,edge_addition,1,670,2005,200,0.9097096188747731,0.0,0.0,1,0.00045351473922905505,0.0
ADFA-LD,881,node_type_swap,0,670,2005,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,881,edge_type_swap,0,670,2005,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,346,edge_perturbation,1,126,349,0,0.8613333333333333,0.0,0.0,1,0.0,0.0028653296176344156
ADFA-LD,346,edge_addition,1,126,349,35,0.9184210526315789,0.0,0.0,1,0.01041666666666663,0.010416666977107525
ADFA-LD,346,node_type_swap,0,126,349,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,346,edge_type_swap,0,126,349,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4258,edge_perturbation,1,343,1001,0,0.829981718464351,0.0,0.0,1,0.0,0.001998001942411065
ADFA-LD,4258,edge_addition,1,343,1001,100,0.910828025477707,0.0,0.0,1,0.0018165304268846771,0.00272479560226202
ADFA-LD,4258,node_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4258,edge_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2597,edge_perturbation,1,154,444,0,0.8271604938271605,0.0,0.0,1,0.0,0.0
ADFA-LD,2597,edge_addition,1,154,444,44,0.9154639175257732,0.0,0.0,1,0.006147540983606592,0.006147541105747223
ADFA-LD,2597,node_type_swap,0,154,444,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2597,edge_type_swap,0,154,444,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,811,edge_perturbation,1,95,265,0,0.8213058419243986,0.0,0.0,1,0.0,0.007547169923782349
ADFA-LD,811,edge_addition,1,95,265,26,0.9137931034482759,0.0,0.0,1,0.0034364261168384758,0.013745704665780067
ADFA-LD,811,node_type_swap,0,95,265,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,811,edge_type_swap,1,95,265,0,0.9330855018587361,0.0,0.06037735939025879,1,0.037735849056603765,0.0
ADFA-LD,4311,edge_perturbation,1,343,1001,0,0.828310502283105,0.0,0.0,1,0.0,0.0
ADFA-LD,4311,edge_addition,1,343,1001,100,0.9124886052871468,0.0,0.0,1,0.0036330608537693543,0.0
ADFA-LD,4311,node_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4311,edge_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4024,edge_perturbation,1,510,1498,0,0.8223844282238443,0.0,0.0,1,0.0,0.0
ADFA-LD,4024,edge_addition,1,510,1498,150,0.9128580134064594,0.0,0.0,1,0.0042475728155340065,0.0018203883664682508
ADFA-LD,4024,node_type_swap,0,510,1498,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4024,edge_type_swap,0,510,1498,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5484,edge_perturbation,1,578,1728,0,0.8218239325250395,0.0,0.0,1,0.0,0.0005787037080153823
ADFA-LD,5484,edge_addition,1,578,1728,173,0.908995265649658,0.0,0.0,1,0.0,0.0
ADFA-LD,5484,node_type_swap,0,578,1728,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5484,edge_type_swap,0,578,1728,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4380,edge_perturbation,1,227,660,0,0.8384401114206128,0.0,0.0,1,0.0,0.0015151514671742916
ADFA-LD,4380,edge_addition,1,227,660,66,0.9141274238227147,0.0,0.0,1,0.0055096418732781816,0.002754820976406336
ADFA-LD,4380,node_type_swap,0,227,660,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4380,edge_type_swap,0,227,660,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4984,edge_perturbation,1,770,2298,0,0.8194774346793349,0.0,0.0,1,0.0,0.00043516099685803056
ADFA-LD,4984,edge_addition,1,770,2298,230,0.9097387173396675,0.0,0.0,1,0.0007911392405063333,0.0
ADFA-LD,4984,node_type_swap,0,770,2298,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4984,edge_type_swap,0,770,2298,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4590,edge_perturbation,1,681,2007,0,0.8220608261461643,0.0,0.0,1,0.0,0.0019930244889110327
ADFA-LD,4590,edge_addition,1,681,2007,201,0.9106170598911071,0.0,0.0,1,0.0018115942028985588,0.0009057971183210611
ADFA-LD,4590,node_type_swap,0,681,2007,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,4590,edge_type_swap,0,681,2007,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1470,edge_perturbation,1,190,558,0,0.8325123152709359,0.0,0.0,1,0.0,0.0
ADFA-LD,1470,edge_addition,1,190,558,56,0.9102773246329527,0.0,0.0,1,0.0016286644951140072,0.0
ADFA-LD,1470,node_type_swap,0,190,558,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1470,edge_type_swap,0,190,558,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,25,edge_perturbation,1,109,319,0,0.8228571428571428,0.0,0.0,1,0.0,0.0
ADFA-LD,25,edge_addition,1,109,319,32,0.9114285714285715,0.0,0.0,1,0.002849002849002802,0.0028490028344094753
ADFA-LD,25,node_type_swap,0,109,319,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,25,edge_type_swap,0,109,319,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2295,edge_perturbation,1,1305,3882,0,0.8212526389866291,0.0,0.0,1,0.0,0.0015455950051546097
ADFA-LD,2295,edge_addition,1,1305,3882,388,0.9101992966002345,0.0,0.0,1,0.0011709601873536313,0.000936768134124577
ADFA-LD,2295,node_type_swap,0,1305,3882,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2295,edge_type_swap,0,1305,3882,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2991,edge_perturbation,1,134,375,0,0.8382352941176471,0.0,0.0,1,0.0,0.00800000037997961
ADFA-LD,2991,edge_addition,1,134,375,38,0.9213759213759214,0.0,0.0,1,0.014527845036319653,0.0
ADFA-LD,2991,node_type_swap,0,134,375,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2991,edge_type_swap,0,134,375,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,863,edge_perturbation,1,331,966,0,0.8365019011406845,0.0,0.0,1,0.0,0.004140786826610565
ADFA-LD,863,edge_addition,1,331,966,97,0.9113207547169812,0.0,0.0,1,0.002822201317027262,0.004703668877482414
ADFA-LD,863,node_type_swap,0,331,966,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,863,edge_type_swap,0,331,966,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1759,edge_perturbation,1,445,1314,0,0.8313588850174216,0.0,0.0,1,0.0,0.0007610350148752332
ADFA-LD,1759,edge_addition,1,445,1314,131,0.909972299168975,0.0,0.0,1,0.0006920415224913601,0.0006920415326021612
ADFA-LD,1759,node_type_swap,0,445,1314,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1759,edge_type_swap,0,445,1314,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5632,edge_perturbation,1,108,299,0,0.84,0.0,0.0,1,0.0,0.006688963156193495
ADFA-LD,5632,edge_addition,1,108,299,30,0.9228395061728395,0.0,0.0,1,0.015197568389057725,0.0
ADFA-LD,5632,node_type_swap,0,108,299,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5632,edge_type_swap,0,108,299,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3436,edge_perturbation,1,206,596,0,0.8254211332312404,0.0,0.0,1,0.0,0.005033556837588549
ADFA-LD,3436,edge_addition,1,206,596,60,0.9113149847094801,0.0,0.0,1,0.0030487804878048808,0.0045731705613434315
ADFA-LD,3436,node_type_swap,0,206,596,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3436,edge_type_swap,0,206,596,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,194,edge_perturbation,1,1102,3288,0,0.8180812828310755,0.0,0.0,1,0.0,0.0015206813113763928
ADFA-LD,194,edge_addition,1,1102,3288,329,0.9097952407304926,0.0,0.0,1,0.0008294166436273454,0.001105888863094151
ADFA-LD,194,node_type_swap,0,1102,3288,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,194,edge_type_swap,0,1102,3288,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3444,edge_perturbation,1,211,619,0,0.8179148311306902,0.0,0.0,1,0.0,0.0016155089251697063
ADFA-LD,3444,edge_addition,1,211,619,62,0.908957415565345,0.0,0.0,1,0.0,0.002936857519671321
ADFA-LD,3444,node_type_swap,0,211,619,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3444,edge_type_swap,0,211,619,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1362,edge_perturbation,1,144,415,0,0.8322295805739515,0.0,0.0,1,0.0,0.004819277208298445
ADFA-LD,1362,edge_addition,1,144,415,42,0.9120879120879121,0.0,0.0,1,0.004376367614879695,0.004376367665827274
ADFA-LD,1362,node_type_swap,0,144,415,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1362,edge_type_swap,0,144,415,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,28,edge_perturbation,1,151,437,0,0.8284518828451883,0.0,0.0,1,0.0,0.006864988710731268
ADFA-LD,28,edge_addition,1,151,437,44,0.9161425576519916,0.0,0.0,1,0.008316008316008316,0.0020790020935237408
ADFA-LD,28,node_type_swap,0,151,437,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,28,edge_type_swap,0,151,437,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5107,edge_perturbation,1,144,421,0,0.8264642082429501,0.0,0.0,1,0.0,0.0023752970155328512
ADFA-LD,5107,edge_addition,1,144,421,42,0.9112554112554112,0.0,0.0,1,0.002159827213822907,0.00647948170080781
ADFA-LD,5107,node_type_swap,0,144,421,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5107,edge_type_swap,0,144,421,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,833,edge_perturbation,1,1950,5823,0,0.8205408785368141,0.0,0.0,1,0.0,0.0006869311328046024
ADFA-LD,833,edge_addition,1,1950,5823,582,0.90984375,0.0,0.0,1,0.0007806401249024209,0.0006245120894163847
ADFA-LD,833,node_type_swap,0,1950,5823,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,833,edge_type_swap,0,1950,5823,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,532,edge_perturbation,1,123,345,0,0.8449197860962567,0.0,0.0,1,0.0,0.008695651777088642
ADFA-LD,532,edge_addition,1,123,345,34,0.9126984126984127,0.0,0.0,1,0.0026385224274406704,0.0
ADFA-LD,532,node_type_swap,0,123,345,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,532,edge_type_swap,0,123,345,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,462,edge_perturbation,1,814,2428,0,0.8200899550224887,0.0,0.0,1,0.0,0.0
ADFA-LD,462,edge_addition,1,814,2428,243,0.9093632958801499,0.0,0.0,1,0.0003743916136278447,0.0011231747921556234
ADFA-LD,462,node_type_swap,0,814,2428,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,462,edge_type_swap,0,814,2428,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,217,edge_perturbation,1,438,1305,0,0.8200836820083682,0.0,0.0,1,0.0,0.0007662835414521396
ADFA-LD,217,edge_addition,1,438,1305,130,0.9100418410041841,0.0,0.0,1,0.0006968641114982743,0.0
ADFA-LD,217,node_type_swap,0,438,1305,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,217,edge_type_swap,1,438,1305,0,0.946360153256705,0.0,0.05517241358757019,1,0.05363984674329503,0.0
ADFA-LD,2293,edge_perturbation,1,392,1140,0,0.8283881315156375,0.0,0.0,1,0.0,0.005263158120214939
ADFA-LD,2293,edge_addition,1,392,1140,114,0.9134615384615384,0.0,0.0,1,0.004784688995215336,0.0015948963118717074
ADFA-LD,2293,node_type_swap,0,392,1140,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2293,edge_type_swap,0,392,1140,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1281,edge_perturbation,1,255,738,0,0.8312655086848635,0.0,0.0,1,0.0,0.00542005430907011
ADFA-LD,1281,edge_addition,1,255,738,74,0.9156327543424317,0.0,0.0,1,0.007389162561576401,0.002463054144755006
ADFA-LD,1281,node_type_swap,0,255,738,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,1281,edge_type_swap,0,255,738,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5706,edge_perturbation,1,402,1195,0,0.8216463414634146,0.0,0.0,1,0.0,0.0
ADFA-LD,5706,edge_addition,1,402,1195,120,0.908745247148289,0.0,0.0,1,0.0,0.0007604562561027706
ADFA-LD,5706,node_type_swap,0,402,1195,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,5706,edge_type_swap,0,402,1195,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,271,edge_perturbation,1,673,1978,0,0.8238819732595666,0.0,0.0,1,0.0,0.0025278059765696526
ADFA-LD,271,edge_addition,1,673,1978,198,0.911520737327189,0.0,0.0,1,0.0027573529411765163,0.0
ADFA-LD,271,node_type_swap,0,673,1978,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,271,edge_type_swap,0,673,1978,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3547,edge_perturbation,1,210,597,0,0.8454404945904173,0.0,0.0,1,0.0,0.0016750418581068516
ADFA-LD,3547,edge_addition,1,210,597,60,0.9170506912442397,0.0,0.0,1,0.0091324200913242,0.004566209856420755
ADFA-LD,3547,node_type_swap,0,210,597,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3547,edge_type_swap,0,210,597,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3169,edge_perturbation,1,343,1001,0,0.8249772105742935,0.0,0.0,1,0.0,0.0009990009712055326
ADFA-LD,3169,edge_addition,1,343,1001,100,0.9124886052871468,0.0,0.0,1,0.0036330608537693543,0.00544959120452404
ADFA-LD,3169,node_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,3169,edge_type_swap,0,343,1001,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2712,edge_perturbation,1,807,2375,0,0.8269230769230769,0.0,0.0,1,0.0,0.0021052630618214607
ADFA-LD,2712,edge_addition,1,807,2375,238,0.9096131750287246,0.0,0.0,1,0.0007654037504783995,0.0015308074653148651
ADFA-LD,2712,node_type_swap,0,807,2375,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2712,edge_type_swap,0,807,2375,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,208,edge_perturbation,1,116,338,0,0.8419618528610354,0.0,0.0,1,0.0,0.0
ADFA-LD,208,edge_addition,1,116,338,34,0.9110512129380054,0.0,0.0,1,0.0026881720430107503,0.0
ADFA-LD,208,node_type_swap,0,116,338,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,208,edge_type_swap,1,116,338,0,0.9498525073746312,0.0,0.05325443670153618,1,0.044378698224852076,0.0
ADFA-LD,64,edge_perturbation,1,381,1120,0,0.8285714285714286,0.0,0.0,1,0.0,0.0026785715017467737
ADFA-LD,64,edge_addition,1,381,1120,112,0.9098294069861901,0.0,0.0,1,0.0008116883116883189,0.001623376621864736
ADFA-LD,64,node_type_swap,0,381,1120,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,64,edge_type_swap,0,381,1120,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,683,edge_perturbation,1,121,337,0,0.8516483516483516,0.0,0.0,1,0.0,0.002967359032481909
ADFA-LD,683,edge_addition,1,121,337,34,0.9232876712328767,0.0,0.0,1,0.016172506738544423,0.008086252957582474
ADFA-LD,683,node_type_swap,0,121,337,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,683,edge_type_swap,0,121,337,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2594,edge_perturbation,1,151,436,0,0.8319327731092437,0.0,0.0,1,0.0,0.0022935778833925724
ADFA-LD,2594,edge_addition,1,151,436,44,0.9083333333333333,0.0,0.0,1,0.0,0.004166666883975267
ADFA-LD,2594,node_type_swap,0,151,436,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2594,edge_type_swap,0,151,436,0,1.0,0.0,0.0,1,0.0,0.0
ADFA-LD,2823,edge_perturbation,1,124,344,0,0.8346666666666667,0.0,0.0,1,0.0,0.0058139534667134285
ADFA-LD,2823,edge_addition,1,124,344,34,0.9124668435013262,0.0,0.0,1,0.002645502645502673,0.010582010261714458
